"","1","2","3","4","5","6","7","8"
"S1056",33594949.1217479,18460307.180715,9590363.14821032,12231691.8502056,18641295.9804176,11603634.2788043,16791703.3357959,22942738.2304306
"S1057",9310409.81171553,4401397.36681201,2535283.84994877,3184473.02473762,5260385.60367263,3051190.39349262,47213.8347332818,6134275.00972838
"S1058",43240384.9613811,11444633.0124701,10678939.8529742,36518850.9743148,27500568.5803099,33592648.5857633,29607967.5538277,25159492.6980488
"S1059",30898303.6930048,6077171.45532712,30003196.7510145,16193407.3863215,20343266.4004536,31057737.0099707,14783939.9608054,26052821.1060602
"S1060",4853844.78888805,10660028.1946813,3391545.21153529,7170835.25579279,4242472.73747052,5992672.15767985,4772538.30675614,4528987.43461996
"S1061",1046882.18758714,1023806.74624391,706296.735526656,347311.546589844,206177.218445587,1119663.79525375,29633.3335398635,168035.713627577
"S1062",691795.713329384,341376.081234573,453665.650465431,435224.461895508,439910.36561439,289434.771156249,48566.708219409,76471.543977797
"S1063",197449.104720354,258631.733533354,1226708.34096412,180656.56079632,977434.275848715,944517.391151688,898166.927927122,675823.685755359
"S1064",2817023.73194073,7415032.44314697,4393695.47263541,444008.657408812,2682387.65190714,3331030.90623706,3587132.4929173,1413513.22488936
"S1065",2638453.66975633,7378763.39051026,4365698.20898083,4729201.9592459,611862.894140741,3128517.95723895,501682.414256668,1327516.29029073
"S1066",354692.76486328,1147301.62853527,566451.251265259,790151.337583902,363688.628558769,384060.485791179,495428.216164655,148940.117317187
"S1067",1894061.26369037,1563700.6671559,959374.544049993,684011.791671268,49449.5233899663,1817083.73058921,9971.202457497,2579146.55149145
"S1068",698178.031420654,660635.412730974,144307.224917094,308695.98861055,252178.642618112,602708.283131566,0,189552.770655643
"S1069",4330096.71083518,144819.400028449,138122.143378791,6184063.0155883,5264687.33452648,14842431.0363395,1953463.64437718,1302554.39708912
"S1070",18967291.3420572,14028803.5989314,63831549.6675911,14720882.4339704,28524036.0732587,16527048.3476329,38997833.0085079,3922239.69050911
"S1071",9235318.16481927,3789105.76898386,12221125.0700577,2845398.53374671,10043664.1713491,5179283.60410768,6746798.56203515,2099506.95496224
"S1072",6421166.43329312,3760617.69427574,4331380.81780883,17406389.1750945,17245523.4751865,14098938.3826367,15915832.2190898,14907293.974185
"S1073",2619895.0251663,6116961.33418483,1433995.79588779,7150113.58995771,7026636.89638135,6675503.68306777,6921114.11322657,6426670.26772126
"S1074",32595870.7501687,27206951.7682663,11851352.7927908,37976270.2557792,5590196.09787989,27542761.8866722,36596319.5834882,28973396.1546425
"S1075",26196412.539858,21161598.6718759,7478206.35743978,28999572.7102765,3851437.21305247,22000341.7197796,26507561.1473789,22170046.1584734
"S1076",530726.29454121,375384.12070483,274709.993162006,382177.536666351,1881692.95940333,1346699.24141894,2020801.55973047,1302180.94368018
"S1077",3746503.19472835,36227727.7251091,2866969.80355983,43851593.325005,60975376.014385,39043870.4192971,36176805.2656602,15876773.6569811
"S1078",11267987.2680961,7481084.94091053,1830098.39343062,8778436.12363812,8928794.05176949,7555671.51757294,9499425.69948044,1816751.95896843
"S1079",96466851.1139623,34299080.6993912,22855734.3757765,5773080.40906738,28699432.5887614,64530048.1040388,2556186.66474611,44020035.0240142
"S1080",2330632.92788503,3019955.75242933,2416625.72831301,1860654.37107652,1203280.86384101,1612017.35417505,2153784.32969532,2177140.4093437
"S1081",4461616.70384743,3159104.46245523,2135230.36282325,2032528.8305268,2543844.98269421,3888751.78054652,180327.065388393,3497931.17765074
"S1082",2146462.68127854,2094624.56264021,1795060.97813641,16425.7011740265,2037457.99225849,1944724.24167857,1143617.93001562,1840010.22844549
"S1083",27088516.1322241,15608451.527431,13804571.4828556,17147306.9502393,23290426.2823872,14106477.0705983,15589941.3610781,7910420.33273069
"S1084",15405835.8077832,19930863.0091619,15305861.4500501,11915586.0235213,9539613.11820991,11704362.4271157,14237117.198707,10989019.1735181
"S1085",16770956.2840403,9662277.46675422,4154057.47131262,12142622.9796836,16062131.1600336,9952906.54761405,11204356.6634414,5683676.84187417
"S1086",21785460.2857765,15984690.0775904,4229752.66275967,3190759.59703993,13454147.9272944,19213172.9021778,11131852.8145195,20005514.1919394
"S1087",1043439.39294415,4345657.24603616,1106743.73036459,2711024.22676931,3821472.91805254,5471780.29182801,2886636.45015234,5778674.20474403
"S1088",67081799.4768471,36088601.3603986,14707303.7335208,45499864.0970637,658069.408196131,4472172.62776725,36204408.4373851,15997961.1472821
"S1089",52425799.1220435,15017641.1147365,18022741.2170833,2413120.28413191,16337230.3202743,21318072.7544457,986682.193417968,7963003.74569937
"S1090",4685629.89626508,1061817.56261572,275061.741553422,1121485.87751218,3575447.06680244,4355833.10078943,3705870.19973438,4756568.49204614
"S1091",37446466.8709274,31133829.7261454,13758238.6269337,43219166.554339,40273344.8400528,31733541.5778161,9131616.28599619,32965038.658554
"S1092",37222770.6282171,31010596.4641602,13738593.4430308,43596674.0375808,11023923.7183654,8520751.08426163,11147776.8522126,33072570.6541477
"S1093",1858351.73227129,3429797.1457254,299800.945880814,1250445.92928572,5195570.24357003,3759660.73789178,3527354.00703516,3316283.58672515
"S1094",1814463.9207995,357587.808146484,2032653.68409229,1573852.29972399,2581627.10361552,1331433.45483487,1755733.27659667,1505886.66776443
"S1095",2199493.46885012,1762697.04207542,469465.577744569,293892.396270343,345424.390878595,2158579.77970704,316193.789615887,238161.007868975
"S1096",101047492.224394,16742747.5734942,11998973.7857653,5190724.80183151,13934793.7372818,59711889.2573666,3313556.63521528,33624708.304585
"S1097",3871213.1153008,583742.929370148,299493.567608382,844203.591384458,2485162.67594369,3029953.31745905,2291172.04533984,4918145.4449414
"S1098",3328693.62851303,2970543.7553533,608868.459124344,10093172.8383168,3733601.18900225,12711704.5525719,8639914.2998711,7417459.71889219
"S1099",1571599.43464966,889139.276958903,2396606.39605677,204134.546540039,311728.136843115,1601338.97394774,676135.045247798,1358691.04834399
"S1100",620666.359152575,655981.516602802,609897.2571447,464984.389205288,260729.820491371,364492.864229535,275669.666151005,534299.070988475
"S1101",622426.003797875,831315.735778816,538631.218225252,525427.061781713,241708.831103759,322563.54201791,294516.644453247,663405.903793979
"S1102",20631.155432152,318368.345450065,355310.32696953,465061.530760142,252816.574992188,288602.499240431,159011.808090126,766728.776877002
"S1103",6198269.17385341,11232399.3660176,3950301.81430969,11032953.1701858,1846589.17289909,208026.075362226,7709895.41804432,1313573.64234415
"S1104",209328.775246583,29027586.2044639,15617.0454468951,106429.870011903,1722176.74871703,1779883.70018474,1345383.88586163,2042554.78210244
"S1105",1489714.31638965,1948635.74455839,2087163.43018932,818870.247501146,1253456.94945887,499169.229614616,631887.861938886,2211999.7646375
"S1106",74476438.7468916,320035046.491905,47439833.387147,94123835.8754237,248710766.453624,231120.437461853,54416012.1098097,3327472.76402145
"S1107",508508.305718994,166933.553267126,0,707380.651603871,481700.150265627,564561.506789227,475371.156321531,223993.351939765
"S1108",8652093.22286395,31371759.465285,30875223.0947221,8435248.31065751,331376.301953059,29145.9644772943,463332.578178962,13389.8622851737
"S1109",6095229.24588335,4881149.62817088,31947093.6510013,15622806.7076548,8579267.01582995,12017959.7249356,30267880.4789189,1095533.178617
"S1110",3309754.70594139,2606904.45183056,1043399.56375498,3306946.00576609,251594.058885817,2532818.73767172,101727.050429312,2586379.67384348
"S1111",75668.8411693454,87684.6605478518,0,538019.393940897,426401.047916484,409320.667732653,559302.455731935,1155181.30210026
"S1112",5164962.62027028,2057960.35524908,2272221.31724482,1212591.37763719,2129085.61961313,1738005.18655393,2342466.81364875,3417062.27728551
"S1113",2242847.85748222,1125780.58396277,1282704.33971219,2316702.61816421,1267731.93472107,467152.77485215,4846302.56018731,3015320.14354805
"S1114",4139329.88456073,3382521.09687137,1725697.89594728,648831.02775473,4644442.57773886,2965134.43766815,4471547.81525079,2957604.39973958
"S1115",7552028.19959763,6011721.96033497,169965.395308456,2178044.66054215,6398268.1921903,6259610.06189841,7379160.11125798,6769433.24789666
"S1116",3120821.30662211,1910370.4149724,0,564835.245679308,2589766.91678995,2595144.75376294,1871879.43691405,1952996.67107934
"S1117",2806508.52243133,1772641.83554625,187893.042892731,2543152.65568945,2412212.71806006,1702353.10372255,2775206.5085625,2221530.89412753
"S1118",3680184.6487394,2034621.18214275,1117394.86524609,2827975.22174967,4686306.29300037,2236853.29393224,3098104.60390458,2404247.33885273
"S1119",16375041.9053542,12133805.5368607,13051102.2168022,9866928.58458669,3262671.1422269,14077608.497543,11306457.480586,15671557.8949305
"S1120",3777653.79000012,12132834.1845339,2194405.71074033,9872764.3031854,12241969.0519345,14079551.4151309,11312947.2627113,15532117.0782243
"S1121",17903303.6129891,23074128.2195628,18241637.6685392,11392599.0080895,6661265.00749431,906076.039838882,5275271.92002872,1483126.56941409
"S1122",20670457.2210915,11100405.0693495,900355.700637266,4894996.2388912,10525183.7560298,10479740.9170248,2551441.23220311,11874615.7829482
"S1123",517805.604835049,2165048.5814043,1677529.53930887,2824309.47332297,3609429.80366877,1788310.86816358,2998312.92577733,2450271.63749887
"S1124",709799.203471192,1305218.31783674,1379870.35774622,1493117.06512967,1667991.85859028,3137.59659611635,954714.366887309,1658009.1789615
"S1125",5088940.91505771,711086.514622007,2232979.68101458,347510.898757933,473684.505732727,7060175.44990448,153402.123826345,2178792.01613596
"S1126",654069.393085694,607193.108623965,520880.563626859,511080.95502224,574025.880092213,26691.580624187,22273.2354028702,606277.641370026
"S1127",9921305.79765124,8539223.04203839,11120593.061488,11629858.6259981,9671984.60874353,10758062.8117199,3476025.82495928,6228809.27479286
"S1128",1012988.13844409,843944.076039096,2177453.02586236,997975.48839081,772738.324803549,916710.809024084,36410.8731169903,712276.8149494
"S1129",1990111.14243091,1678622.40179444,448317.625168583,2378663.79009009,1939582.1064678,2175564.939109,667720.046967081,1142448.92118935
"S1130",1392188.0363183,1294191.6910668,1314082.15981249,807524.745219081,1698197.60110171,2200826.66862218,4659964.44960748,1101308.81779655
"S1131",2668996.26396457,902846.908776006,1060887.26095574,1414678.69036194,995174.203115944,1059070.21894968,2219135.53452653,2107883.33560274
"S1132",626041.504720666,811788.815714897,350255.842480472,1370044.81023672,1306316.02283602,80683.2921373972,0,405096.939228516
"S1133",1702981.6718862,1379692.88258936,1252128.78799032,703843.493726913,510020.83944961,2007541.09101591,31164.5105206554,1881758.06195544
"S1134",2117427.64867213,1673025.07763113,1692599.0320175,890055.755782027,683841.871997371,2634205.86685258,230554.508927885,2477700.4186927
"S1135",4449797.62539068,3577733.22191281,2141317.5702749,72688.7214643657,1614455.20925391,1981401.05671413,315504.958761171,2897317.67778674
"S1136",2380423.70714359,1911941.17496288,1237535.09213737,43034.2595437343,976405.07261049,1070992.83711297,177997.127303613,1719531.63428333
"S1137",1446761.59114437,2305917.69307989,127562.623218127,1949836.74629391,1491320.29882452,1217923.2121486,1224787.44555216,953216.199482099
"S1138",630817.138616859,671298.612700262,834765.289608439,518545.441867981,905790.187736229,749177.723567838,893601.490764329,578722.711778216
"S1139",8759648.71425181,16076056.6218655,15884563.2331545,18524415.461449,1708890.35132771,2715659.13925024,6577897.05358932,8671423.13079224
"S1140",4103270.8823291,4012184.82298363,22813759.8918751,8581084.10154685,5612670.69502979,5422278.77161658,18148989.1923455,0
"S1141",16223657.2353731,13288443.9601955,17048798.9306656,6574870.99028877,22875041.0008179,4660146.41712431,127748.345217046,12388563.6262774
"S1142",17033741.2260723,9061156.84234497,8403343.89481638,6587069.13179332,5837833.81817373,4668694.02894189,4708564.879773,8026964.44453967
"S1143",2887604.23120566,1471337.66782439,1352840.6943348,1106434.18284394,928255.309577077,679670.108224414,717131.601419865,1239178.18136739
"S1144",724681.870671336,340951.509027797,336789.584458767,251445.778596242,192482.980377197,39509.3132741198,530600.582758963,308008.834318032
"S1145",1129142.46634976,1768652.69178397,2246260.18940744,2111295.47171935,1826024.71714715,555815.978754086,499782.433957502,1265185.05664392
"S1146",1506025.83947547,5979131.94674926,5919359.33057859,5509109.64967446,5417494.39623343,6033063.5758505,5483135.15796279,5811347.00300336
"S1147",77917.0512265283,185356.636875863,187302.982809602,167248.498002795,248186.63969198,172818.836474525,196443.917322632,175437.709191784
"S1148",79875.5060189801,11601.3746958166,726759.467777085,135459.967050066,496148.409852869,499654.169717449,628439.928267632,553414.407449226
"S1149",3420006.00291213,3445949.96425523,3525836.94343794,3139035.86469507,3867945.56164079,3582151.86807019,3436244.09016985,3642985.0021909
"S1150",22563.2965709307,227508.570740279,826733.986761717,3014.90025729347,923620.922741916,854679.008236821,779195.541063522,924965.629587359
"S1151",3221461.25053361,2283665.06001887,477695.886222897,493484.283578967,251765.555990176,1910724.25985359,171086.424756497,2272924.80164395
"S1152",1390695.4060681,1059679.78686778,762663.29464939,145545.892718017,27398.6758399755,1614351.31993454,2605.20700061172,1319693.50143562
"S1153",6940899.97423501,7054724.11026889,6875643.83217749,2289.59285663484,7308066.75338557,4139907.9506719,2945566.59813085,5418221.32240318
"S1154",1599372.03620277,1444536.82137625,1425129.67662946,2226667.56409619,2635301.35920165,1704403.43610787,1345108.32971254,2225956.08656738
"S1155",1206380.84943042,1453806.58623927,462373.858366694,1767555.82218416,1249805.04763032,1668050.90465367,1510084.36636581,1634813.33747539
"S1156",1849534.44803903,11790578.7514969,11829402.7237438,12592741.058147,6191923.79962495,10727703.3745136,9722904.29317128,11205803.1388564
"S1157",2973985.66104003,3683591.21775829,3197232.20471308,1682233.73392702,2379234.07493994,1021161.34506037,1262201.98660029,4802246.6960864
"S1158",1679026.50257177,1813973.86963954,1710132.71961292,1486833.4383723,2030647.10422102,1800576.25631705,1610903.08753152,1620103.21649205
"S1159",8878206.89102768,9568853.63107217,9015177.66030803,9005973.4959092,9834464.68122311,8921553.96132287,8548984.48617224,8437441.69976836
"S1160",782482.791960174,215394.985614712,749796.433428619,190202.447609996,823080.464744962,732735.305381504,713302.134324616,728881.416757278
"S1161",3269720.28711901,3466955.42914238,3259819.86482961,816295.784713268,3271494.86740231,3225542.80102621,3118748.04387744,3046353.26766238
"S1162",2715826.54153176,2625352.39944266,2681256.7031114,2641737.36076276,2799862.27003348,2616858.2969995,2403944.70087229,695153.921663993
"S1163",4152286.32532552,4279988.11887603,4017623.33890169,4436533.17196546,4073545.09490708,3939635.03427167,4408185.3364978,4110643.24357013
"S1164",2094935.75664946,7813616.64562736,6870136.32918808,0,7468690.92293287,6812519.6045186,6419241.4808693,6289006.07506015
"S1165",3296923.35974889,4091162.94174165,2833109.60791686,3267692.98559261,718495.618592831,2200214.72287857,3024640.87782172,3125696.53262679
"S1166",385475.030694054,1748460.32543811,1147801.00578426,1318925.79997966,1122204.15207881,921567.906512449,1075372.4162023,1171671.67262932
"S1167",186722.268949208,1319357.60510598,1656689.89386556,2835363.14525459,1410441.77155718,1554038.54514481,2754682.59692788,2749725.08184938
"S1168",311047.667907026,112080.255906826,1033658.12576751,1114323.66197925,1179880.70309762,227900.731573732,791842.745925113,1021320.49965254
"S1169",1974397.60795959,2256963.64636591,2001665.59514856,130094.150095703,2204308.84290174,478560.719285157,1886044.208535,1920908.30540113
"S1170",211053.435670889,131574.091289058,1946004.43178534,2029111.26984171,138441.830597167,321765.358833988,1443107.7460881,1893874.72082623
"S1171",3964851.98895824,3756447.82644229,3413831.73216541,3663770.09401755,3700442.35352627,3348736.78448008,1449528.94814632,3317716.26041376
